what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652913555
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652913617
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652918479
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652918688
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652918751
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652922184
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652922981
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652923064
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652923064
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652925700
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652926696
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652926768
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652926768
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652929554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652932047
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652932224
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652938798
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652940362
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652940381
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354652947859
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354652949614
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652959753
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652960010
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652960069
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652965141
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652965362
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652965420
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652966244
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652975669
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652976420
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652976493
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652976493
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652977439
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652977690
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652977812
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652978855
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652979285
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652979285
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652980963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652983289
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652983744
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354652993014
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652993295
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652993355
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354652996872
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652997088
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652997150
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354652998090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653010964
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653011488
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653012315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653013127
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653013256
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653013256
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653014073
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653015364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653016010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653018499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653018936
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653030329
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653030556
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653030616
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653042464
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653042660
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653042719
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354653049494
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354653049792
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653055780
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653056561
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653056628
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653056628
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653057712
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653058951
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653059091
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653059091
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653060471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653074329
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653074578
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653074655
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354653079202
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653080432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653081301
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653081393
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653081393
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653082789
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653085258
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653085829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653095677
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653095974
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653096054
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653107783
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653110250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354653141502
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653142138
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653143566
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653143624
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354653145774
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653146634
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653146837
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354653147563
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653148821
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653149048
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653149117
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653153586
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653153793
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653153852
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354653155822
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653167642
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653168588
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653168701
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653168701
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653168719
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653168727
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653168733
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653169946
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653172607
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653172909
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653172915
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653172963
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653207275
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653209762
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653209818
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653219901
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653221665
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653318786
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653504166
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653505580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653550463
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653570602
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653570817
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653570897
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653578804
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653592515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653606293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653607394
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653607471
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653607471
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354653608149
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653608149
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653608916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653977554
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653978025
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653979039
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653979835
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653981020
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653982449
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354653982515
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653983229
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354653986803
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354653989003
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654000181
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654001633
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654001737
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654001737
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654002858
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654021831
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654022042
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654022119
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654027878
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654028699
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654029129
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654035531
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654035849
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654047815
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654048777
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654087708
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654094486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654095769
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654095859
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654095859
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654096845
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654099495
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654100102
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654115626
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654116086
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654192570
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654195572
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654196441
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654197460
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654197518
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354654201272
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654202687
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654205591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654211161
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654212331
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654212428
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654212428
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654215539
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654217419
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654217703
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654217778
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654219756
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654234789
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654235268
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654279559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654280957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654282270
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654287119
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654287797
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654288383
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654289669
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654289760
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654289760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654290916
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654293288
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654293587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654316746
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654317042
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654317128
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654322841
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654323641
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654323743
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654323743
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654324892
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654327553
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654329673
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654342342
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654342574
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654342663
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654362614
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654362897
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654362964
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654367680
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654382901
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654391581
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654392692
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654392785
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654392785
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654394083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654395916
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654399551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654420480
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654420643
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654420643
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654421425
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654421494
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654431872
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654433375
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654433478
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654433478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654434527
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654436827
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654437317
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654466230
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654466499
