what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654673116
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654673177
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354654676816
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654677946
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654678169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354654679389
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654705559
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654765010
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654777528
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654782432
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654803006
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654805701
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654808978
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654811911
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654817805
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654819372
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654824281
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654825767
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654839164
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354654842931
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654843315
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654878407
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654879770
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654884689
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654887678
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654889797
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654890207
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654897027
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654899238
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654899391
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654905426
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654906291
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654906364
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654906364
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654908582
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654909433
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654909540
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654909540
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654910486
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654913532
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654914039
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654937926
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654938151
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654938222
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654944059
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654944267
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654944329
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654951706
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654952123
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654981376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654982659
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654982725
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654982726
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354654984943
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354654984943
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654986549
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654988882
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354654989329
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655012594
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655012837
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655012916
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655023169
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655023411
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655023478
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655027904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655034498
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655036127
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655038011
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655040329
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354655042368
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655043076
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655047936
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354655049704
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655056968
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655060720
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655061479
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655061545
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655061545
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655062331
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655063058
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655063146
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655063146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655064206
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655067282
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655067619
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655082399
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655082622
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655082705
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354655087089
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354655088028
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655090454
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655091373
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655091456
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655091456
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655092867
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655092929
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655098975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655099887
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655099981
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655099981
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655101034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655122667
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655122921
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655122987
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354655161174
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655163465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354655174302
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655175210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354655177581
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655180163
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354655188722
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655189410
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655189838
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655189897
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655192988
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655195340
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655195985
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655196065
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655196065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655198293
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655199113
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655199212
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655199212
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655202046
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655202104
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655213083
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655213678
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655213777
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655213777
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655214698
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655217953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655218277
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655228208
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655229406
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655229484
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655236141
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655236873
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655236972
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655236972
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655237915
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655880311
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655883395
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655886765
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655888641
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655888701
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354655896228
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655896444
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655896516
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1354655903364
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354655904444
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354655912491
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354655925540
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655929082
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354655936305
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354655941472
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656297249
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656299350
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656316750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354656353043
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354656353821
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656370630
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656371875
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656371954
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656371954
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1354656376767
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656378175
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656378406
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656378526
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656379464
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656380138
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656380138
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656381290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656383720
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656384167
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656389721
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656390416
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656478684
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656479551
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656620478
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656622665
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656622739
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354656648360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354656651111
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354656658596
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354656659349
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656661775
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656662007
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656662070
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656662768
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656664320
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354656667067
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656667641
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354656668717
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656671471
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656673784
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656673859
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656673860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656676646
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656706505
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656711292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656712185
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656712293
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656712293
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656713595
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656713656
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1354656718396
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656724281
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656724514
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656724576
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656734784
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656734784
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1354656737299
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.text.contentAssist.proposals",1354656740061
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656749624
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656750924
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656751008
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656751008
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656752376
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656767807
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656768074
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656768139
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656803577
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656806864
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656806953
closed,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656806953
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656808491
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656810998
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656811473
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1354656822946
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656826627
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656826692
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656826790
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656827382
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656827451
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1354656829687
opened,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656829894
activated,editor,org.eclipse.cdt.ui,5.2.1.201009141542,"org.eclipse.cdt.ui.editor.CEditor",1354656829973
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1354656862699
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1354656863471
